"","areatype","area","year","month","laborforce","employed","unemployed","unemployment_rate"
"17996","County","Saratoga County",1990,"8",98200,95500,2800,2.8
"17997","County","Saratoga County",1990,"9",96000,92800,3200,3.3
"17998","County","Saratoga County",1990,"10",96500,93300,3200,3.3
"17999","County","Saratoga County",1990,"11",96100,92700,3500,3.6
"18000","County","Saratoga County",1990,"12",96600,92300,4200,4.4
"18001","County","Schenectady County",2020,"1",77200,74000,3200,4.1
"18002","County","Schenectady County",2020,"2",77300,74300,3100,4
"18003","County","Schenectady County",2020,"3",77100,74000,3100,4.1
"18004","County","Schenectady County",2020,"4",75500,65400,10100,13.4
"18005","County","Schenectady County",2020,"5",77500,69300,8300,10.7
"18006","County","Schenectady County",2020,"6",77200,68200,9000,11.7
"18007","County","Schenectady County",2020,"7",80400,69800,10600,13.2
"18008","County","Schenectady County",2020,"8",78400,70400,8000,10.2
"18009","County","Schenectady County",2020,"9",74600,69800,4800,6.4
"18010","County","Schenectady County",2020,"10",74100,69100,4900,6.7
"18011","County","Schenectady County",2019,"avg",76000,73100,2900,3.8
"18012","County","Schenectady County",2019,"1",75600,72300,3300,4.4
"18013","County","Schenectady County",2019,"2",75800,72500,3300,4.4
"18014","County","Schenectady County",2019,"3",75800,72700,3100,4.1
"18015","County","Schenectady County",2019,"4",75400,72800,2600,3.5
"18016","County","Schenectady County",2019,"5",75500,72900,2600,3.5
"18017","County","Schenectady County",2019,"6",76300,73500,2800,3.7
"18018","County","Schenectady County",2019,"7",76200,73200,3000,4
"18019","County","Schenectady County",2019,"8",76000,73000,3000,3.9
"18020","County","Schenectady County",2019,"9",76000,73300,2700,3.6
"18021","County","Schenectady County",2019,"10",76700,73900,2800,3.6
"18022","County","Schenectady County",2019,"11",76600,73900,2700,3.6
"18023","County","Schenectady County",2019,"12",76300,73300,3000,3.9
"18024","County","Schenectady County",2018,"avg",76200,73100,3100,4
"18025","County","Schenectady County",2018,"1",74900,71200,3700,5
"18026","County","Schenectady County",2018,"2",75800,71900,3900,5.1
"18027","County","Schenectady County",2018,"3",76000,72500,3500,4.6
"18028","County","Schenectady County",2018,"4",76000,72900,3100,4.1
"18029","County","Schenectady County",2018,"5",76400,73600,2800,3.7
"18030","County","Schenectady County",2018,"6",77500,74400,3100,4
"18031","County","Schenectady County",2018,"7",77200,74200,3000,3.9
"18032","County","Schenectady County",2018,"8",76200,73300,2900,3.8
"18033","County","Schenectady County",2018,"9",76000,73300,2700,3.5
"18034","County","Schenectady County",2018,"10",76600,74000,2600,3.4
"18035","County","Schenectady County",2018,"11",76000,73500,2600,3.4
"18036","County","Schenectady County",2018,"12",75400,72600,2900,3.8
"18037","County","Schenectady County",2017,"avg",75900,72500,3400,4.5
"18038","County","Schenectady County",2017,"1",75000,71300,3700,4.9
"18039","County","Schenectady County",2017,"2",75300,71600,3800,5
"18040","County","Schenectady County",2017,"3",76000,72600,3400,4.4
"18041","County","Schenectady County",2017,"4",76300,73100,3200,4.1
"18042","County","Schenectady County",2017,"5",76000,72700,3300,4.3
"18043","County","Schenectady County",2017,"6",77000,73600,3400,4.4
"18044","County","Schenectady County",2017,"7",76800,73300,3500,4.6
"18045","County","Schenectady County",2017,"8",76300,72900,3500,4.5
"18046","County","Schenectady County",2017,"9",76300,72900,3300,4.4
"18047","County","Schenectady County",2017,"10",76000,72800,3200,4.2
"18048","County","Schenectady County",2017,"11",75300,72100,3200,4.3
"18049","County","Schenectady County",2017,"12",74600,71300,3300,4.4
"18050","County","Schenectady County",2016,"avg",75800,72500,3300,4.3
"18051","County","Schenectady County",2016,"1",75700,72200,3500,4.6
"18052","County","Schenectady County",2016,"2",76000,72400,3600,4.7
"18053","County","Schenectady County",2016,"3",76100,72700,3400,4.5
"18054","County","Schenectady County",2016,"4",75800,72700,3100,4.1
"18055","County","Schenectady County",2016,"5",75800,72900,3000,3.9
"18056","County","Schenectady County",2016,"6",76500,73200,3200,4.2
"18057","County","Schenectady County",2016,"7",76300,72900,3400,4.5
"18058","County","Schenectady County",2016,"8",76000,72600,3400,4.4
"18059","County","Schenectady County",2016,"9",75300,71900,3400,4.5
"18060","County","Schenectady County",2016,"10",75800,72600,3200,4.3
"18061","County","Schenectady County",2016,"11",75100,72100,3000,4
"18062","County","Schenectady County",2016,"12",74700,71500,3200,4.3
"18063","County","Schenectady County",2015,"avg",75700,72200,3600,4.7
"18064","County","Schenectady County",2015,"1",75400,71300,4100,5.5
"18065","County","Schenectady County",2015,"2",75400,71300,4100,5.4
"18066","County","Schenectady County",2015,"3",75400,71700,3700,4.9
"18067","County","Schenectady County",2015,"4",75700,72300,3400,4.5
"18068","County","Schenectady County",2015,"5",76400,72800,3600,4.8
"18069","County","Schenectady County",2015,"6",76900,73200,3700,4.8
"18070","County","Schenectady County",2015,"7",76400,72500,3800,5
"18071","County","Schenectady County",2015,"8",76000,72400,3600,4.7
"18072","County","Schenectady County",2015,"9",75100,71700,3300,4.4
"18073","County","Schenectady County",2015,"10",75700,72500,3200,4.2
"18074","County","Schenectady County",2015,"11",75300,72300,3100,4.1
"18075","County","Schenectady County",2015,"12",75200,72100,3200,4.2
"18076","County","Schenectady County",2014,"avg",76100,72000,4100,5.4
"18077","County","Schenectady County",2014,"1",76200,71300,4800,6.3
"18078","County","Schenectady County",2014,"2",76300,71400,4900,6.4
"18079","County","Schenectady County",2014,"3",76400,71900,4500,5.9
"18080","County","Schenectady County",2014,"4",75800,72000,3800,5
"18081","County","Schenectady County",2014,"5",76300,72300,4000,5.2
"18082","County","Schenectady County",2014,"6",77100,73100,4000,5.2
"18083","County","Schenectady County",2014,"7",76700,72400,4300,5.6
"18084","County","Schenectady County",2014,"8",76100,72000,4100,5.4
"18085","County","Schenectady County",2014,"9",75300,71500,3800,5.1
"18086","County","Schenectady County",2014,"10",76200,72600,3600,4.8
"18087","County","Schenectady County",2014,"11",75600,72000,3600,4.8
"18088","County","Schenectady County",2014,"12",75000,71500,3500,4.7
"18089","County","Schenectady County",2013,"avg",78100,72800,5200,6.7
"18090","County","Schenectady County",2013,"1",78100,71800,6300,8.1
"18091","County","Schenectady County",2013,"2",78100,72000,6100,7.8
"18092","County","Schenectady County",2013,"3",77800,72300,5500,7.1
"18093","County","Schenectady County",2013,"4",78100,73000,5100,6.5
"18094","County","Schenectady County",2013,"5",78700,73500,5200,6.6
"18095","County","Schenectady County",2013,"6",79800,74300,5500,6.9
"18096","County","Schenectady County",2013,"7",79200,73800,5400,6.8
"18097","County","Schenectady County",2013,"8",78500,73400,5100,6.5
"18098","County","Schenectady County",2013,"9",77800,72800,5000,6.4
"18099","County","Schenectady County",2013,"10",77100,72400,4700,6.1
"18100","County","Schenectady County",2013,"11",77100,72600,4400,5.8
"18101","County","Schenectady County",2013,"12",76300,72000,4300,5.7
"18102","County","Schenectady County",2012,"avg",78100,72100,6000,7.7
"18103","County","Schenectady County",2012,"1",77000,70500,6400,8.3
"18104","County","Schenectady County",2012,"2",77500,70900,6600,8.5
"18105","County","Schenectady County",2012,"3",77300,71100,6200,8.1
"18106","County","Schenectady County",2012,"4",77700,71800,5800,7.5
"18107","County","Schenectady County",2012,"5",78300,72200,6000,7.7
"18108","County","Schenectady County",2012,"6",79100,72800,6300,8
"18109","County","Schenectady County",2012,"7",78500,72200,6300,8
"18110","County","Schenectady County",2012,"8",78200,72200,6000,7.7
"18111","County","Schenectady County",2012,"9",78100,72300,5800,7.4
"18112","County","Schenectady County",2012,"10",78800,73200,5600,7.1
"18113","County","Schenectady County",2012,"11",78500,73200,5300,6.7
"18114","County","Schenectady County",2012,"12",77700,72100,5600,7.2
"18115","County","Schenectady County",2011,"avg",77100,71300,5800,7.5
"18116","County","Schenectady County",2011,"1",76900,70600,6300,8.2
"18117","County","Schenectady County",2011,"2",77100,70900,6200,8.1
"18118","County","Schenectady County",2011,"3",77000,71100,5900,7.6
"18119","County","Schenectady County",2011,"4",77100,71500,5500,7.2
"18120","County","Schenectady County",2011,"5",77000,71400,5500,7.2
"18121","County","Schenectady County",2011,"6",77400,71600,5800,7.5
"18122","County","Schenectady County",2011,"7",77200,71400,5800,7.5
"18123","County","Schenectady County",2011,"8",77200,71600,5600,7.3
"18124","County","Schenectady County",2011,"9",76800,71100,5700,7.4
"18125","County","Schenectady County",2011,"10",77200,71600,5600,7.2
"18126","County","Schenectady County",2011,"11",77200,71600,5600,7.2
"18127","County","Schenectady County",2011,"12",76800,71000,5700,7.5
"18128","County","Schenectady County",2010,"avg",79000,73000,6000,7.6
"18129","County","Schenectady County",2010,"1",78600,72100,6500,8.3
"18130","County","Schenectady County",2010,"2",79000,72500,6500,8.2
"18131","County","Schenectady County",2010,"3",79000,72700,6200,7.9
"18132","County","Schenectady County",2010,"4",79800,73900,5800,7.3
"18133","County","Schenectady County",2010,"5",79500,73700,5800,7.3
"18134","County","Schenectady County",2010,"6",80200,74200,6000,7.4
"18135","County","Schenectady County",2010,"7",80100,73800,6300,7.9
"18136","County","Schenectady County",2010,"8",79900,73800,6100,7.7
"18137","County","Schenectady County",2010,"9",78700,72800,5900,7.5
"18138","County","Schenectady County",2010,"10",78100,72400,5700,7.3
"18139","County","Schenectady County",2010,"11",78100,72100,5900,7.6
"18140","County","Schenectady County",2010,"12",77300,71500,5800,7.5
"18141","County","Schenectady County",2009,"avg",76800,71200,5600,7.3
"18142","County","Schenectady County",2009,"1",76700,71400,5300,6.9
"18143","County","Schenectady County",2009,"2",77100,71400,5700,7.4
"18144","County","Schenectady County",2009,"3",76900,71300,5600,7.3
"18145","County","Schenectady County",2009,"4",77400,72000,5300,6.9
"18146","County","Schenectady County",2009,"5",77200,71700,5400,7
"18147","County","Schenectady County",2009,"6",78300,72600,5700,7.3
"18148","County","Schenectady County",2009,"7",77800,72200,5600,7.2
"18149","County","Schenectady County",2009,"8",77400,71800,5600,7.3
"18150","County","Schenectady County",2009,"9",76100,70400,5700,7.5
"18151","County","Schenectady County",2009,"10",75900,70300,5600,7.4
"18152","County","Schenectady County",2009,"11",75900,70300,5600,7.4
"18153","County","Schenectady County",2009,"12",74800,69100,5700,7.7
"18154","County","Schenectady County",2008,"avg",77000,73100,3900,5.1
"18155","County","Schenectady County",2008,"1",76000,72100,3900,5.1
"18156","County","Schenectady County",2008,"2",76000,72000,4000,5.2
"18157","County","Schenectady County",2008,"3",76000,72200,3800,5
"18158","County","Schenectady County",2008,"4",76400,72900,3400,4.5
"18159","County","Schenectady County",2008,"5",77000,73300,3800,4.9
"18160","County","Schenectady County",2008,"6",78300,74400,3900,5
"18161","County","Schenectady County",2008,"7",78300,74300,4000,5.1
"18162","County","Schenectady County",2008,"8",78000,74000,3900,5
"18163","County","Schenectady County",2008,"9",76900,73000,4000,5.2
"18164","County","Schenectady County",2008,"10",77400,73500,3900,5
"18165","County","Schenectady County",2008,"11",77200,73200,4000,5.2
"18166","County","Schenectady County",2008,"12",76600,72200,4400,5.8
"18167","County","Schenectady County",2007,"avg",75600,72400,3100,4.1
"18168","County","Schenectady County",2007,"1",75200,71900,3400,4.5
"18169","County","Schenectady County",2007,"2",75200,71800,3400,4.5
"18170","County","Schenectady County",2007,"3",75200,72100,3000,4
"18171","County","Schenectady County",2007,"4",74600,71700,2900,3.9
"18172","County","Schenectady County",2007,"5",75000,72100,2800,3.8
"18173","County","Schenectady County",2007,"6",76500,73400,3100,4
"18174","County","Schenectady County",2007,"7",76500,73200,3300,4.3
"18175","County","Schenectady County",2007,"8",76000,72900,3100,4
"18176","County","Schenectady County",2007,"9",75500,72300,3200,4.2
"18177","County","Schenectady County",2007,"10",75500,72400,3100,4
"18178","County","Schenectady County",2007,"11",75900,72800,3100,4.1
"18179","County","Schenectady County",2007,"12",75500,72200,3400,4.4
"18180","County","Schenectady County",2006,"avg",76100,73100,3100,4
"18181","County","Schenectady County",2006,"1",75300,72000,3300,4.4
"18182","County","Schenectady County",2006,"2",75800,72300,3500,4.6
"18183","County","Schenectady County",2006,"3",75900,72600,3300,4.4
"18184","County","Schenectady County",2006,"4",76000,72900,3100,4
"18185","County","Schenectady County",2006,"5",76000,72900,3100,4.1
"18186","County","Schenectady County",2006,"6",77200,74000,3200,4.1
"18187","County","Schenectady County",2006,"7",77300,74000,3300,4.3
"18188","County","Schenectady County",2006,"8",76900,73900,3000,3.9
"18189","County","Schenectady County",2006,"9",75400,72500,3000,3.9
"18190","County","Schenectady County",2006,"10",76000,73300,2700,3.5
"18191","County","Schenectady County",2006,"11",75900,73100,2800,3.7
"18192","County","Schenectady County",2006,"12",75700,73000,2700,3.6
"18193","County","Schenectady County",2005,"avg",75400,72300,3100,4.2
"18194","County","Schenectady County",2005,"1",74500,71000,3500,4.7
"18195","County","Schenectady County",2005,"2",74500,71000,3500,4.7
"18196","County","Schenectady County",2005,"3",74100,71000,3100,4.2
"18197","County","Schenectady County",2005,"4",74800,71800,3000,4
"18198","County","Schenectady County",2005,"5",75100,72000,3100,4.1
"18199","County","Schenectady County",2005,"6",76300,73000,3300,4.3
"18200","County","Schenectady County",2005,"7",76900,73700,3300,4.2
"18201","County","Schenectady County",2005,"8",76800,73800,3000,3.9
"18202","County","Schenectady County",2005,"9",75400,72200,3200,4.2
"18203","County","Schenectady County",2005,"10",75800,72900,2900,3.9
"18204","County","Schenectady County",2005,"11",75500,72400,3100,4.1
"18205","County","Schenectady County",2005,"12",75100,72200,2900,3.8
"18206","County","Schenectady County",2004,"avg",74500,71200,3300,4.5
"18207","County","Schenectady County",2004,"1",74100,70200,3900,5.3
"18208","County","Schenectady County",2004,"2",74100,70300,3800,5.1
"18209","County","Schenectady County",2004,"3",73800,70000,3800,5.1
"18210","County","Schenectady County",2004,"4",74000,70600,3400,4.5
"18211","County","Schenectady County",2004,"5",74200,71100,3100,4.2
"18212","County","Schenectady County",2004,"6",75300,72000,3400,4.4
"18213","County","Schenectady County",2004,"7",76000,72600,3400,4.5
"18214","County","Schenectady County",2004,"8",75600,72500,3100,4.1
"18215","County","Schenectady County",2004,"9",74000,70900,3000,4.1
"18216","County","Schenectady County",2004,"10",74400,71400,3000,4
"18217","County","Schenectady County",2004,"11",74500,71500,3000,4
"18218","County","Schenectady County",2004,"12",74400,71200,3200,4.3
"18219","County","Schenectady County",2003,"avg",73800,70500,3300,4.5
"18220","County","Schenectady County",2003,"1",73300,69800,3500,4.8
"18221","County","Schenectady County",2003,"2",73600,70100,3500,4.7
"18222","County","Schenectady County",2003,"3",73200,69900,3200,4.4
"18223","County","Schenectady County",2003,"4",73600,70400,3100,4.3
"18224","County","Schenectady County",2003,"5",73500,70400,3100,4.3
"18225","County","Schenectady County",2003,"6",74700,71300,3400,4.6
"18226","County","Schenectady County",2003,"7",74700,71300,3400,4.5
